,0
968,1020.2652641935948
969,1021.8373827227967
970,1023.4095012519988
971,1024.9816197812
972,1026.553738310402
973,1028.125856839604
974,1029.6979753688056
975,1031.2700938980072
976,1032.8422124272092
977,1034.4143309564108
978,1035.9864494856124
979,1037.5585680148142
980,1039.1306865440163
981,1040.7028050732174
982,1042.2749236024194
983,1043.8470421316215
984,1045.419160660823
985,1046.9912791900247
986,1048.5633977192267
987,1050.1355162484283
988,1051.70763477763
989,1053.2797533068317
990,1054.8518718360338
991,1056.4239903652353
992,1057.996108894437
993,1059.568227423639
994,1061.1403459528406
995,1062.7124644820422
996,1064.2845830112442
997,1065.8567015404458
998,1067.4288200696474
999,1069.0009385988494
